id,created_at,updated_at,closed_at,comment_cnt,title
324650353,"2018-05-19 18:30:35.000000","2020-05-11 00:58:21.000000",NULL,2,"0.23.0 no longer produces TypeError when calling DataFrame.sort_index(level=x) on multiindex of mixed types"
324675799,"2018-05-20 01:44:52.000000","2021-06-19 18:48:42.000000",NULL,4,"Add Timedelta Support to JSON Reader with orient="table""
324876756,"2018-05-21 11:06:50.000000","2019-06-05 11:53:20.000000",NULL,7,"BUG: race condition in Index.is_unique"
326123265,"2018-05-24 13:31:04.000000","2020-12-15 09:27:27.000000",NULL,3,"groupby.apply modifies the index of an empty series"
326729218,"2018-05-26 10:51:17.000000","2021-06-19 18:50:18.000000",NULL,0,"Barh does not have "secondary_y" functionality"
327127001,"2018-05-28 22:29:25.000000","2021-12-28 03:53:26.000000",NULL,5,"pd.cut() with user-specified labels and bins arguments does not use user-provided labels"
327636987,"2018-05-30 09:00:10.000000","2021-06-20 04:21:46.000000",NULL,1,"DataFrame.unstack() drops columns if dataframe is empty"
327733231,"2018-05-30 13:33:41.000000","2021-06-20 04:23:51.000000",NULL,4,"Type conversions are skipped in 'to_dict' on single column dataframes"
328152371,"2018-05-31 14:04:04.000000","2021-06-20 04:24:15.000000",NULL,2,"Akima interpolation bug"
328393732,"2018-06-01 06:12:30.000000","2022-02-20 12:27:51.000000",NULL,2,"resampling on a MultiIndex"
328692242,"2018-06-01 23:58:15.000000","2022-09-18 21:09:48.000000",NULL,3,"DataFrame.plot doesn't handle axis titles for sharex=row correctly"
328848633,"2018-06-03 17:59:54.000000","2021-12-23 00:23:11.000000",NULL,3,"Direct delegation of Series methods to ExtensionArrays"
328955807,"2018-06-04 08:27:53.000000","2021-06-20 04:28:21.000000",NULL,1,"DataFrame.[key] and .loc[:, key] with non-unique columns returns frame if (and only if) columns are MultiIndex"
329594927,"2018-06-05 19:32:42.000000","2020-09-22 03:39:01.000000",NULL,7,"ENH: allow lists/sets in fillna"
329745342,"2018-06-06 07:32:41.000000","2022-10-13 00:18:43.000000",NULL,16,"DataFrame rows printed incorrectly as ... (ellipsis) in v0.23"
329918038,"2018-06-06 15:25:27.000000","2021-06-20 04:32:42.000000",NULL,4,"Groupby on a column with tuples creates a multiindex, yielding unexpected behaviour."
329989684,"2018-06-06 18:52:05.000000","2021-06-20 04:33:39.000000",NULL,3,"Incorrect implementation of the ExtensionArray API in tests"
330210789,"2018-06-07 10:25:39.000000","2021-02-18 14:04:53.000000",NULL,22,"Time Series Interpolation is wrong"
330363522,"2018-06-07 17:17:39.000000","2018-06-21 10:38:19.000000",NULL,11,"ENH: adding .unique() to DF (or return_inverse for duplicated)"
330487648,"2018-06-08 01:20:56.000000","2021-10-29 02:19:30.000000",NULL,4,"pd.eval() discards imaginary part in division "/""
330568641,"2018-06-08 08:37:40.000000","2020-09-23 16:58:58.000000",NULL,3,"read_html - how to prevent the conversion of numerical fields"
330636029,"2018-06-08 12:19:42.000000","2022-10-13 00:18:44.000000",NULL,2,"Overflow in to_datetime when using nanoseconds"
330690928,"2018-06-08 14:54:15.000000","2020-05-11 01:00:28.000000",NULL,9,"regression: bar plot with multi-column category doesn't work anymore"
330766028,"2018-06-08 18:51:26.000000","2020-04-03 04:52:51.000000",NULL,2,"Error when unpickling subclass of pandas.DataFrame: __getstate__ doesn't return _item_cache and __setstate__ doesn't set self._internal_names before setting self._metadata"
331053980,"2018-06-11 05:54:01.000000","2021-02-17 14:53:53.000000",NULL,2,"Resample function wrong interpolation"
331190559,"2018-06-11 13:32:18.000000","2022-12-17 14:53:23.000000",NULL,14,"to_datetime function not working with %Y.%m.%d %H format"
331307069,"2018-06-11 18:50:32.000000","2021-06-20 04:39:49.000000",NULL,4,"Reindex docs question / clarification"
331748432,"2018-06-12 20:50:01.000000","2021-06-20 04:44:56.000000",NULL,2,"pd.read_json converts large floats to inf"
332067688,"2018-06-13 16:17:07.000000","2020-04-01 03:22:53.000000",NULL,2,"Hdf5/ TimedeltaIndex storing not working property (table format)"
332369811,"2018-06-14 11:55:07.000000","2021-10-29 02:19:40.000000",NULL,2,"inplace clipping does not account for mixed precision"
332491713,"2018-06-14 17:17:27.000000","2020-05-02 04:23:45.000000",NULL,2,"handling compression: filename vs magic numbers"
332862431,"2018-06-15 17:48:10.000000","2022-07-23 07:15:08.000000",NULL,6,"Python Pandas read_html fails when reading tables from Wikipedia"
332884349,"2018-06-15 19:08:52.000000","2022-01-09 00:20:22.000000",NULL,6,"Series dtype changes when a new row is added"
333222088,"2018-06-18 10:57:25.000000","2022-10-13 00:18:44.000000",NULL,5,"DOC: Implement script to validate list indentation in docs"
334097490,"2018-06-20 14:12:56.000000","2021-06-20 04:53:39.000000",NULL,1,"merge_asof fails to coerce float types"
334247463,"2018-06-20 21:00:00.000000","2022-10-13 00:18:44.000000",NULL,13,"Tick DateOffset Normalize whatsnew entry has an error"
334482089,"2018-06-21 12:58:36.000000","2021-06-20 04:55:13.000000",NULL,6,"Can set but not get item with tuple index"
334515690,"2018-06-21 14:18:36.000000","2022-10-13 00:18:44.000000",NULL,1,"TST: Change class-based auto-use setup to fixtures "
334799970,"2018-06-22 08:59:16.000000","2022-07-21 10:24:30.000000",NULL,1,"DataFrame.plot returns/accepts one axis when using secondary_y"
334981064,"2018-06-22 18:45:21.000000","2022-10-13 00:18:45.000000",NULL,12,"Support axis=None in all reductions"
335787261,"2018-06-26 12:04:33.000000","2018-06-28 06:17:18.000000",NULL,3,"HDFStore.put produces PerformanceWarning when used with categories with long values"
336289068,"2018-06-27 15:53:37.000000","2022-07-31 08:38:33.000000",NULL,3,"BUG: .values for objects containing categoricals with box-able categories"
336973426,"2018-06-29 12:03:51.000000","2021-06-20 05:04:56.000000",NULL,8,"API: unclear what integer level name references: name or position?"
337070837,"2018-06-29 17:01:17.000000","2020-02-18 20:41:08.000000",NULL,3,"ENH: set_index for Series"
337076594,"2018-06-29 17:23:28.000000","2022-10-13 00:18:45.000000",NULL,13,"ENH/API: allow different values for labels/index in DF.reindex __OR__ raise error"
337216441,"2018-06-30 13:52:22.000000","2022-11-08 22:43:20.000000",NULL,7,"Include missing data count in pd.Dataframe.describe method"
337566480,"2018-07-02 15:32:27.000000","2021-06-20 05:07:37.000000",NULL,2,"upsampling MultiIndex DataFrame extremely inefficient"
338022367,"2018-07-03 19:12:12.000000","2022-06-11 13:50:23.000000",NULL,7,"BUG: df.duplicated treats None as np.nan in object columns"
338474799,"2018-07-05 08:29:21.000000","2022-10-13 00:18:46.000000",NULL,5,"Dimension mismatch when reading categorical HDF5 column with weird NaN encoding"
338765782,"2018-07-06 00:21:40.000000","2022-12-05 23:08:00.000000",NULL,9,"Some groupby methods keep null grouping keys"
338859511,"2018-07-06 08:57:34.000000","2021-06-20 05:14:00.000000",NULL,8,"Importing pandas changes return value of sys.getsizeof?"
338981876,"2018-07-06 15:31:28.000000","2022-10-13 00:18:46.000000",NULL,0,"DOC: timeseries-specific indexing / operators"
339127498,"2018-07-07 08:09:36.000000","2020-09-21 17:26:12.000000",NULL,1,"Clearly document what a list-like is"
339154660,"2018-07-07 15:37:02.000000","2021-06-20 05:15:31.000000",NULL,1,"API: inconsistencies between grouped and grouped[['col']]  in groupby"
339251500,"2018-07-08 19:36:30.000000","2019-09-16 19:18:28.000000",NULL,1,"BUG: Sparse structures don't fully support value assignment"
339416320,"2018-07-09 11:47:37.000000","2022-10-13 00:18:47.000000",NULL,1,"DOC: Series.mask() should point to Series.where() and vice versa"
340107998,"2018-07-11 06:27:40.000000","2018-09-19 06:42:27.000000",NULL,19,"ENH: more joins for DataFrame.update"
340288905,"2018-07-11 15:16:44.000000","2021-10-29 02:19:49.000000",NULL,6,"ENH: add inplace-kwarg to update"
340289241,"2018-07-11 15:17:32.000000","2021-06-20 05:21:43.000000",NULL,5,"DEPR: combine_first (replace with update(..., join='outer'); for both Series/DF)"
340294528,"2018-07-11 15:30:14.000000","2021-06-20 05:22:20.000000",NULL,5,"Indexed DataFrame.plot() prints wrong year on x-axis"
340770625,"2018-07-12 19:36:26.000000","2020-05-02 04:26:34.000000",NULL,1,"Slowdown of str(record) of DataFrame.to_records() method"
340853799,"2018-07-13 01:51:26.000000","2022-10-13 00:18:47.000000",NULL,7,"pandas.dataframe.values floating number changes automatically"
340910377,"2018-07-13 07:24:27.000000","2022-06-11 10:27:01.000000",NULL,6,"Why is dropna default value is True in value_counts() methods/functions ?"
341163031,"2018-07-13 21:20:12.000000","2022-10-13 00:18:47.000000",NULL,2,"API: Implement interval-point joins"
341553119,"2018-07-16 14:54:16.000000","2022-07-16 17:41:27.000000",NULL,7,"pivot_table produces inconsistent columns if applied to empty table"
342190144,"2018-07-18 06:13:25.000000","2018-08-16 11:40:03.000000",NULL,1,"df.groupby(.).plot.scatter() creates multiple plots"
342291960,"2018-07-18 11:40:27.000000","2022-10-13 00:18:47.000000",NULL,9,"`.loc[] = pd.Series({...})` segmentation fault"
342299172,"2018-07-18 12:04:19.000000","2021-06-21 00:58:55.000000",NULL,3,"Pivot_table drop rows whose entries are all NaN"
342385390,"2018-07-18 15:42:04.000000","2019-12-11 21:48:48.000000",NULL,2,"Infer fixed width format using the whole file"
343113397,"2018-07-20 13:45:21.000000","2021-10-29 02:19:57.000000",NULL,2,"API: add `inplace` kwarg to NDFrame.droplevel"
343135572,"2018-07-20 14:45:54.000000","2022-11-07 09:37:38.000000",NULL,12,"TST: read_csv silently drops empty row"
343148436,"2018-07-20 15:20:21.000000","2022-10-13 00:18:48.000000",NULL,7,"Inconsistent behaviour on sep/delimiter for pandas.read_csv"
343168741,"2018-07-20 16:20:54.000000","2022-10-13 00:18:48.000000",NULL,3,"ENH: Interval type should support intersection, union & overlaps & difference"
343212331,"2018-07-20 18:51:14.000000","2021-06-21 01:03:51.000000",NULL,3,"[Enhancement] Can `by` arg in `.sort_index()` handle functions? "
343637529,"2018-07-23 13:39:27.000000","2021-12-21 01:56:53.000000",NULL,4,"Substraction with UInt64 series resulting in negative values gives TypeError"
343647273,"2018-07-23 14:03:53.000000","2022-10-13 00:18:48.000000",NULL,6,"Refactor from_records to load data in an efficient way"
344084802,"2018-07-24 15:17:45.000000","2022-06-05 04:21:44.000000",NULL,9,"Updating value of a single row of a column using loc or at fails"
344608224,"2018-07-25 21:09:28.000000","2021-06-21 01:11:40.000000",NULL,2,"value_counts bin limit truncation"
344817285,"2018-07-26 12:10:28.000000","2021-09-21 13:11:33.000000",NULL,3,"Handling NaN during resampling"
344992459,"2018-07-26 20:24:23.000000","2020-04-10 04:26:51.000000",NULL,2,"BUG: groupby.plot.kde applies to index as well"
345107243,"2018-07-27 06:34:06.000000","2022-01-07 15:00:45.000000",NULL,6," "TypeError: unorderable types" in Python3 when index values are dict keys of tuples or tuples with non-homogeneous dtypes"
345138428,"2018-07-27 08:34:11.000000","2022-10-13 00:18:49.000000",NULL,4,"Feature Request: allow user defined categories in get_dummies"
345171453,"2018-07-27 10:17:01.000000","2021-06-21 01:29:22.000000",NULL,0," "TypeError: unorderable types" in Python3 when initializing Categorical with array values including tuples #15457 "
345215594,"2018-07-27 12:56:00.000000","2022-10-13 00:18:49.000000",NULL,1,"Memory leak when loading HDFStore keys in 'table' format"
345398495,"2018-07-28 00:06:12.000000","2021-11-16 11:48:31.000000",NULL,12,"Cannot plot a column against itself"
345447303,"2018-07-28 13:09:40.000000","2022-01-08 02:32:29.000000",NULL,2,"astype not converting timedelta and datetime strings"
345452911,"2018-07-28 14:33:42.000000","2020-06-28 06:20:52.000000",NULL,3,"Expanded `df.apply` returns empty `DataFrame` if `df` has no columns"
345656307,"2018-07-30 08:18:15.000000","2020-12-17 21:42:48.000000",NULL,11,"Low performance when assigning to multiple columns "
347197766,"2018-08-02 22:33:27.000000","2021-06-21 01:36:30.000000",NULL,0,"GroupBy plotting functionality differs for line and scatter"
347239157,"2018-08-03 02:41:28.000000","2021-06-21 01:37:10.000000",NULL,5,"Concat empty series with mixed TZ doesn't coerce to object"
347561059,"2018-08-03 23:18:52.000000","2021-06-21 05:23:38.000000",NULL,5,"low_memory=True in read_csv leads to non documented, silent errors"
347849109,"2018-08-06 09:35:07.000000","2021-06-21 05:31:49.000000",NULL,4,"unexpected behavior when using infer_object function"
348017928,"2018-08-06 17:38:13.000000","2022-10-13 00:18:50.000000",NULL,2,"ENH: groupby.hist bins don't match"
348074729,"2018-08-06 20:42:13.000000","2022-10-13 00:18:50.000000",NULL,14,"API: Standardize ExtensionDtype subtype name"
348558175,"2018-08-08 03:05:28.000000","2022-10-13 00:18:50.000000",NULL,2,"DOC: the document for DataFrameGroupby.hist is identical to that of DataFrame.hist"
348567107,"2018-08-08 04:01:56.000000","2022-11-06 22:46:59.000000",NULL,4,"DataFrame.groupby()[col].transform() tries to convert result to original column type"
348757970,"2018-08-08 14:43:52.000000","2021-06-21 05:56:26.000000",NULL,3,"MultiIndex Bug Copying Values Incorrectly When Adding Values To Index"
348922054,"2018-08-08 23:02:31.000000","2021-06-21 05:58:06.000000",NULL,3,"Proposal: Allow operator overloading for custom classes to return custom objects"
349047986,"2018-08-09 09:27:04.000000","2022-10-13 00:18:51.000000",NULL,2,"get_group(...) fails for groupby(...) based on a function"
349675557,"2018-08-10 22:31:34.000000","2022-10-13 00:18:51.000000",NULL,10,"Decimal fields dropped in group by with more than one column"
349716687,"2018-08-11 08:26:06.000000","2022-08-27 13:59:35.000000",NULL,1,"Are multiple callable/dict groupers allowed in groupby?"
350013703,"2018-08-13 12:43:35.000000","2020-04-01 03:32:10.000000",NULL,0,"DatetimeIndex.map() preserves freq only for some functions"
350119703,"2018-08-13 17:21:28.000000","2021-05-25 15:27:10.000000",NULL,4,"Request to add more date formats in to_json method"
350429825,"2018-08-14 13:32:35.000000","2022-10-13 00:18:51.000000",NULL,2,"Datetime field names use different normalization than calendar"
350512085,"2018-08-14 16:51:55.000000","2021-06-21 06:11:46.000000",NULL,16,"Feature request: pandas.Series.query()"
350694859,"2018-08-15 05:58:58.000000","2021-06-22 04:20:49.000000",NULL,0,"ENH: unify signature for df.update and Series.update"
350716800,"2018-08-15 07:47:25.000000","2021-06-22 04:21:44.000000",NULL,4,"setting a whole column changes column dtype from "category" to "object""
350726939,"2018-08-15 08:26:40.000000","2020-04-01 03:35:09.000000",NULL,5,"Add "semester" as a time/date component to DatetimeIndex"
351184727,"2018-08-16 12:30:52.000000","2022-10-13 00:18:52.000000",NULL,41,"API: astype mechanism for extension arrays"
351229004,"2018-08-16 14:25:18.000000","2021-06-22 04:24:18.000000",NULL,9,"Mean and std for float32 dataframe"
351565652,"2018-08-17 11:55:00.000000","2018-08-18 19:29:21.000000",NULL,4,"DOC: html build of class docstrings without autosummary shows None"
351844385,"2018-08-18 19:13:35.000000","2021-06-22 04:29:42.000000",NULL,4,"Feature Request: merge_asof with interpolation"
352676205,"2018-08-21 19:23:31.000000","2022-01-10 02:03:31.000000",NULL,5,"Timestamp.timestamp() inconsistent with Datetime.timestamp()"
352994148,"2018-08-22 14:59:52.000000","2021-06-22 04:36:11.000000",NULL,1,"`.align()` sorts indexes when they differ, does not sort otherwise"
353637953,"2018-08-24 04:11:04.000000","2021-06-22 04:38:13.000000",NULL,8,"Setting value of DataFrame[MultiIndex] via .loc partial indexing fails"
353677804,"2018-08-24 07:38:30.000000","2021-03-18 21:18:20.000000",NULL,18,"Add support for "regex" library"
353682595,"2018-08-24 07:56:23.000000","2020-04-05 01:19:34.000000",NULL,1,"Saving and reloading a csv on Windows with a \n-character in a field replaces \n with \r\n."
353829431,"2018-08-24 15:27:32.000000","2021-06-22 04:42:38.000000",NULL,3,"Assigning with loc using an index with string values"
354529809,"2018-08-28 00:53:35.000000","2019-01-24 10:43:36.000000",NULL,27,"BUG: Weird console formatting defaults"
354641203,"2018-08-28 09:16:31.000000","2020-06-28 23:08:00.000000",NULL,0,"Series.map on a categorical does not process missing values"
355718906,"2018-08-30 19:16:42.000000","2019-12-16 08:35:42.000000",NULL,4,"API/DOC: clean up DataFrame.groupby.apply"
355722199,"2018-08-30 19:26:59.000000","2022-08-12 12:32:33.000000",NULL,4,"BUG: weird behaviour for returning group in groupby.apply"
356918193,"2018-09-04 18:06:20.000000","2019-12-11 21:01:01.000000",NULL,2,"Invitation for comments / use: reading large fixed-width datasets efficiently"
